"time","batteryThermal.temperature","der(batteryThermal.temperature)","battery.current","battery.voltage","batteryThermal.heatGeneration","motor.speed","motor.torque"
323,25.19223296424199,0.0009067187149270183,9.153279663309133,399.9084672033669,0.8378252859474856,1169.344067338174,183.0655932661826
324,25.19314806027627,0.0009243936808708619,9.211367764821723,399.9078863223518,0.8484929609879676,1157.726447035655,184.2273552964345
325,25.19408054276525,0.0009415079148288997,9.267766952966369,399.9073223304703,0.8589150429449554,1146.446609406726,185.3553390593274
326,25.19502991749421,0.0009580312080598001,9.32242156855353,399.9067757843144,0.8690754390183206,1135.515686289294,186.4484313710706
327,25.19599557208927,0.0009739343409635198,9.37527767407615,399.9062472232592,0.8789583146603072,1124.94446518477,187.505553481523
328,25.19697686204085,0.0009891888160800688,9.426283106939472,399.9057371689306,0.8885481321217248,1114.743378612105,188.5256621387894
329,25.19797311070363,0.001003766934415056,9.475387530939225,399.9052461246906,0.8978296886147854,1104.922493812155,189.5077506187845
330,25.1989836092966,0.001017641870743242,9.522542485937372,399.9047745751406,0.9067881539648229,1095.491502812526,190.4508497187474
331,25.20000761690303,0.001030787747636612,9.567701435686407,399.9043229856431,0.9154091076243575,1086.459712862719,191.3540287137281
332,25.20104447917327,0.001043179233156265,9.61081981375504,399.9038918018625,0.9236785749246645,1077.836037248992,192.2163962751008
333,25.20209376569248,0.001054791062114404,9.65185506750986,399.9034814493249,0.9315830624421577,1069.628986498028,193.0371013501972
334,25.20315438466082,0.00106560164607579,9.690766700109659,399.9030923329989,0.9391095923595425,1061.846659978068,193.8153340021932
335,25.20422550716363,0.001075589442755031,9.72751631047092,399.9027248368953,0.9462457357047778,1054.496737905816,194.5503262094184
336,25.20530627485456,0.001084734189290579,9.762067631165049,399.9023793236884,0.952979644354404,1047.58647376699,195.241352623301
337,25.20639579995562,0.001093016963561068,9.794386564209953,399.9020561343579,0.9593000816917645,1041.12268715801,195.887731284199
338,25.20749316525715,0.001100420242601435,9.824441214720629,399.9017555878528,0.9651964518150135,1035.111757055874,196.4888242944126
339,25.20859742411785,0.001106927957917765,9.852201922385563,399.9014779807761,0.9706588271945777,1029.559615522887,197.0440384477112
340,25.20970760046475,0.001112525547510815,9.877641290737884,399.9012235870926,0.9756779746848997,1024.471741852423,197.5528258147577
341,25.21082336438447,0.001117197302063688,9.90073421419236,399.9009926578581,0.9802453798007921,1019.853157161528,198.0146842838472
342,25.21194389890404,0.001120930942733045,9.921457902821579,399.9007854209718,0.9843532691746077,1015.708419435684,198.4291580564316
343,25.21306782620961,0.001123717957394734,9.939791904846869,399.9006020809516,0.9879946311165935,1012.041619030626,198.7958380969374
344,25.21419414892329,0.00112554987272137,9.955718126821722,399.9004428187318,0.9911632342072662,1008.856374635656,199.1143625364344
345,25.21532184662859,0.001126419901200439,9.969220851487847,399.9003077914851,0.9938536438574008,1006.155829702431,199.3844170297569
346,25.21644987587042,0.00112632297007473,9.980286753286194,399.9001971324672,0.9960612367781988,1003.942649342761,199.6057350657239
347,25.2175771701551,0.001125255746002442,9.988904911507699,399.9001109508849,0.9977822133114264,1002.21901769846,199.778098230154
348,25.21870263995037,0.001123216655351884,9.995066821070679,399.9000493317893,0.9990136075766795,1000.986635785864,199.9013364214136
349,25.21982517268536,0.001120205900059621,9.998766400914331,399.9000123359909,0.9997532954005333,1000.246719817134,199.9753280182866
350,25.22094561865036,0.001116217525398569,10,399.9,1,1000,200
351,25.22206191306321,0.001111258938548237,9.998766400914331,399.9000123359909,0.9997532954005333,1000.246719817134,199.9753280182866
352,25.22317286520007,0.001105335754353066,9.995066821070679,399.9000493317893,0.9990136075766795,1000.986635785864,199.9013364214136
353,25.22427744295746,0.00109845465479302,9.988904911507699,399.9001109508849,0.9977822133114264,1002.21901769846,199.778098230154
354,25.22537460239432,0.001090624063979126,9.980286753286194,399.9001971324672,0.9960612367781988,1003.942649342761,199.6057350657239
355,25.22646328773207,0.001081854136786535,9.969220851487846,399.9003077914851,0.9938536438574005,1006.155829702431,199.3844170297569
356,25.22754243135454,0.001072156742996361,9.955718126821722,399.9004428187318,0.9911632342072662,1008.856374635656,199.1143625364344
357,25.22861095380804,0.001061545447001011,9.939791904846869,399.9006020809516,0.9879946311165935,1012.041619030626,198.7958380969374
358,25.22966831402724,0.00105003328224027,9.921457902821579,399.9007854209718,0.9843532691746077,1015.708419435684,198.4291580564316
359,25.23071530276415,0.00103762954854497,9.900734214192358,399.9009926578581,0.9802453798007917,1019.853157161528,198.0146842838471
360,25.23174954127,0.001024357784289806,9.877641290737884,399.9012235870926,0.9756779746848997,1024.471741852423,197.5528258147577
361,25.23277010549042,0.001010237232427474,9.852201922385563,399.9014779807761,0.9706588271945777,1029.559615522887,197.0440384477112
362,25.23377607328833,0.0009952886104767111,9.824441214720629,399.9017555878528,0.9651964518150135,1035.111757055874,196.4888242944126
363,25.23476652444395,0.0009795340656077358,9.794386564209953,399.9020561343579,0.9593000816917645,1041.12268715801,195.887731284199
364,25.2357405406548,0.0009629971260895978,9.762067631165049,399.9023793236884,0.952979644354404,1047.58647376699,195.241352623301
365,25.23669720553568,0.0009457026492668188,9.727516310470918,399.9027248368953,0.9462457357047773,1054.496737905816,194.5503262094184
366,25.23763560461869,0.0009276767662443168,9.690766700109659,399.9030923329989,0.9391095923595425,1061.846659978068,193.8153340021932
367,25.23855692274203,0.0009089384339161763,9.65185506750986,399.9034814493249,0.9315830624421577,1069.628986498028,193.0371013501972
368,25.23946074899872,0.0008895141538544333,9.610819813755038,399.9038918018625,0.9236785749246641,1077.836037248992,192.2163962751007
369,25.24034491862209,0.0008694385407603582,9.567701435686406,399.9043229856431,0.915409107624357,1086.459712862719,191.3540287137281
370,25.24120864392975,0.0008487417322106619,9.522542485937365,399.9047745751406,0.9067881539648217,1095.491502812527,190.4508497187473
371,25.24205113723932,0.0008274548282722965,9.475387530939225,399.9052461246906,0.8978296886147854,1104.922493812155,189.5077506187845
